id,date,station_name,line_number,boarding_count,alighting_count,created_at,avg_temp,precip_total,rain_sum,snowfall_sum,precipitation_type,year,month,day,day_of_week,is_weekend,is_holiday,total_traffic,lag_1d,lag_7d,rolling_7d_avg
481,2024-04-22,성수,2호선,43114,46793,2026-01-27T07:42:38.252492+00:00,16.7,0.0,0.0,0.0,0,2024,4,22,0,0,0,89907,55480.0,55466.0,84747.42857142857
482,2024-04-23,성수,2호선,45649,49147,2026-01-27T07:42:38.475256+00:00,15.3,0.8,0.8,0.0,1,2024,4,23,1,0,0,94796,89907.0,89644.0,89667.57142857143
483,2024-04-24,성수,2호선,45168,49680,2026-01-27T07:42:38.714327+00:00,12.9,11.9,11.9,0.0,1,2024,4,24,2,0,0,94848,94796.0,96171.0,90403.57142857143
484,2024-04-25,성수,2호선,47504,52479,2026-01-27T07:42:38.950236+00:00,12.8,0.2,0.2,0.0,1,2024,4,25,3,0,0,99983,94848.0,95876.0,90214.57142857143
485,2024-04-26,성수,2호선,52635,58095,2026-01-27T07:42:39.169294+00:00,15.6,0.0,0.0,0.0,0,2024,4,26,4,0,0,110730,99983.0,96563.0,90801.28571428571
486,2024-04-27,성수,2호선,38554,44674,2026-01-27T07:42:39.391158+00:00,15.8,0.0,0.0,0.0,0,2024,4,27,5,1,0,83228,110730.0,104032.0,92825.14285714286
487,2024-04-28,성수,2호선,29800,33631,2026-01-27T07:42:39.620963+00:00,17.9,0.0,0.0,0.0,0,2024,4,28,6,1,0,63431,83228.0,55480.0,89853.14285714286
488,2024-04-29,성수,2호선,46933,51610,2026-01-27T07:42:39.858825+00:00,17.8,0.0,0.0,0.0,0,2024,4,29,0,0,0,98543,63431.0,89907.0,90989.0
489,2024-04-30,성수,2호선,50053,55638,2026-01-27T07:42:40.087298+00:00,16.5,0.0,0.0,0.0,0,2024,4,30,1,0,0,105691,98543.0,94796.0,92222.71428571429
490,2024-05-01,성수,2호선,34811,38758,2026-01-27T07:42:40.313842+00:00,16.5,0.6,0.6,0.0,1,2024,5,1,2,0,0,73569,105691.0,94848.0,93779.14285714286
491,2024-05-02,성수,2호선,50199,55144,2026-01-27T07:42:40.531774+00:00,16.7,0.0,0.0,0.0,0,2024,5,2,3,0,0,105343,73569.0,99983.0,90739.28571428571
492,2024-05-03,성수,2호선,53640,59814,2026-01-27T07:42:40.754567+00:00,18.0,0.0,0.0,0.0,0,2024,5,3,4,0,0,113454,105343.0,110730.0,91505.0
493,2024-05-04,성수,2호선,41299,47237,2026-01-27T07:42:40.990771+00:00,20.1,0.0,0.0,0.0,0,2024,5,4,5,1,0,88536,113454.0,83228.0,91894.14285714286
494,2024-05-05,성수,2호선,26480,28600,2026-01-27T07:42:41.22475+00:00,17.7,73.7,73.7,0.0,1,2024,5,5,6,1,1,55080,88536.0,63431.0,92652.42857142857
495,2024-05-06,성수,2호선,25764,28391,2026-01-27T07:42:41.463501+00:00,14.1,5.8,5.8,0.0,1,2024,5,6,0,0,1,54155,55080.0,98543.0,91459.42857142857
496,2024-05-07,성수,2호선,45120,49005,2026-01-27T07:42:41.690489+00:00,13.2,2.2,2.2,0.0,1,2024,5,7,1,0,0,94125,54155.0,105691.0,85118.28571428571
497,2024-05-08,성수,2호선,46286,50411,2026-01-27T07:42:41.907525+00:00,13.5,0.2,0.2,0.0,1,2024,5,8,2,0,0,96697,94125.0,73569.0,83466.0
499,2024-05-10,성수,2호선,52244,58047,2026-01-27T07:42:42.364562+00:00,15.6,0.0,0.0,0.0,0,2024,5,10,4,0,0,110291,96697.0,105343.0,86770.0
500,2024-05-11,성수,2호선,36598,40125,2026-01-27T07:42:42.598033+00:00,16.0,14.3,14.3,0.0,1,2024,5,11,5,1,0,76723,110291.0,113454.0,87476.85714285714
501,2024-05-12,성수,2호선,31426,35430,2026-01-27T07:42:42.82651+00:00,15.1,0.0,0.0,0.0,0,2024,5,12,6,1,0,66856,76723.0,88536.0,82229.57142857143
502,2024-05-13,성수,2호선,44341,48717,2026-01-27T07:42:43.161475+00:00,16.0,0.0,0.0,0.0,0,2024,5,13,0,0,0,93058,66856.0,55080.0,79132.42857142857
503,2024-05-14,성수,2호선,47559,52440,2026-01-27T07:42:43.400455+00:00,16.5,0.0,0.0,0.0,0,2024,5,14,1,0,0,99999,93058.0,54155.0,84557.85714285714
504,2024-05-15,성수,2호선,26850,28019,2026-01-27T07:42:43.637074+00:00,12.7,24.1,24.1,0.0,1,2024,5,15,2,0,1,54869,99999.0,94125.0,91107.0
505,2024-05-16,성수,2호선,46432,51459,2026-01-27T07:42:43.875444+00:00,12.0,3.6,3.6,0.0,1,2024,5,16,3,0,0,97891,54869.0,96697.0,85499.0
506,2024-05-17,성수,2호선,49429,54837,2026-01-27T07:42:44.099323+00:00,15.5,0.0,0.0,0.0,0,2024,5,17,4,0,0,104266,97891.0,110291.0,85669.57142857143
507,2024-05-18,성수,2호선,37326,43239,2026-01-27T07:42:44.335007+00:00,17.8,0.0,0.0,0.0,0,2024,5,18,5,1,0,80565,104266.0,76723.0,84808.85714285714
508,2024-05-19,성수,2호선,26319,30063,2026-01-27T07:42:44.563553+00:00,18.7,0.0,0.0,0.0,0,2024,5,19,6,1,0,56382,80565.0,66856.0,85357.71428571429
509,2024-05-20,성수,2호선,43564,47731,2026-01-27T07:42:44.791095+00:00,17.9,2.6,2.6,0.0,1,2024,5,20,0,0,0,91295,56382.0,93058.0,83861.42857142857
510,2024-05-21,성수,2호선,45073,49381,2026-01-27T07:42:45.02293+00:00,19.1,0.0,0.0,0.0,0,2024,5,21,1,0,0,94454,91295.0,99999.0,83609.57142857143
511,2024-05-22,성수,2호선,45793,49924,2026-01-27T07:42:45.237054+00:00,18.2,0.1,0.1,0.0,1,2024,5,22,2,0,0,95717,94454.0,54869.0,82817.42857142857
512,2024-05-23,성수,2호선,46023,50674,2026-01-27T07:42:45.466651+00:00,18.1,0.0,0.0,0.0,0,2024,5,23,3,0,0,96697,95717.0,97891.0,88652.85714285714
513,2024-05-24,성수,2호선,49793,55262,2026-01-27T07:42:45.696+00:00,19.0,0.1,0.1,0.0,1,2024,5,24,4,0,0,105055,96697.0,104266.0,88482.28571428571
514,2024-05-25,성수,2호선,36449,42553,2026-01-27T07:42:45.933613+00:00,20.2,0.1,0.1,0.0,1,2024,5,25,5,1,0,79002,105055.0,80565.0,88595.0
515,2024-05-26,성수,2호선,24661,26332,2026-01-27T07:42:46.156935+00:00,18.9,6.1,6.1,0.0,1,2024,5,26,6,1,0,50993,79002.0,56382.0,88371.71428571429
516,2024-05-27,성수,2호선,44209,48319,2026-01-27T07:42:46.376805+00:00,17.8,0.0,0.0,0.0,0,2024,5,27,0,0,0,92528,50993.0,91295.0,87601.85714285714
518,2024-05-29,성수,2호선,45746,50172,2026-01-27T07:42:46.832194+00:00,19.1,0.0,0.0,0.0,0,2024,5,29,2,0,0,95918,92528.0,94454.0,87778.0
519,2024-05-30,성수,2호선,46122,50716,2026-01-27T07:42:47.053336+00:00,19.1,0.0,0.0,0.0,0,2024,5,30,3,0,0,96838,95918.0,95717.0,87987.14285714286
520,2024-05-31,성수,2호선,49718,54729,2026-01-27T07:42:47.288803+00:00,19.1,1.3,1.3,0.0,1,2024,5,31,4,0,0,104447,96838.0,96697.0,88147.28571428571
521,2024-06-01,성수,2호선,34492,40449,2026-01-27T07:42:47.512365+00:00,20.1,1.2,1.2,0.0,1,2024,6,1,5,1,0,74941,104447.0,105055.0,89254.42857142857
522,2024-06-02,성수,2호선,25091,28431,2026-01-27T07:42:47.730384+00:00,19.4,0.0,0.0,0.0,0,2024,6,2,6,1,0,53522,74941.0,79002.0,84952.42857142857
523,2024-06-03,성수,2호선,43362,47467,2026-01-27T07:42:47.953886+00:00,20.6,0.0,0.0,0.0,0,2024,6,3,0,0,0,90829,53522.0,50993.0,81312.42857142857
524,2024-06-04,성수,2호선,44628,48830,2026-01-27T07:42:48.169027+00:00,21.5,0.0,0.0,0.0,0,2024,6,4,1,0,0,93458,90829.0,92528.0,87003.28571428571
525,2024-06-05,성수,2호선,45918,50728,2026-01-27T07:42:48.393471+00:00,22.9,0.0,0.0,0.0,0,2024,6,5,2,0,0,96646,93458.0,95918.0,87136.14285714286
526,2024-06-06,성수,2호선,30207,34167,2026-01-27T07:42:48.641581+00:00,23.1,0.0,0.0,0.0,0,2024,6,6,3,0,1,64374,96646.0,96838.0,87240.14285714286
527,2024-06-07,성수,2호선,45466,50534,2026-01-27T07:42:48.876737+00:00,21.7,0.0,0.0,0.0,0,2024,6,7,4,0,0,96000,64374.0,104447.0,82602.42857142857
528,2024-06-08,성수,2호선,29120,34132,2026-01-27T07:42:49.596828+00:00,20.0,11.1,11.1,0.0,1,2024,6,8,5,1,0,63252,96000.0,74941.0,81395.71428571429
529,2024-06-09,성수,2호선,24641,28123,2026-01-27T07:42:49.840719+00:00,21.0,0.0,0.0,0.0,0,2024,6,9,6,1,0,52764,63252.0,53522.0,79725.85714285714
530,2024-06-10,성수,2호선,42691,46814,2026-01-27T07:42:50.078251+00:00,22.7,0.0,0.0,0.0,0,2024,6,10,0,0,0,89505,52764.0,90829.0,79617.57142857143
531,2024-06-11,성수,2호선,44248,48068,2026-01-27T07:42:50.308319+00:00,23.4,0.0,0.0,0.0,0,2024,6,11,1,0,0,92316,89505.0,93458.0,79428.42857142857
532,2024-06-12,성수,2호선,44561,49005,2026-01-27T07:42:50.52635+00:00,23.7,0.0,0.0,0.0,0,2024,6,12,2,0,0,93566,92316.0,96646.0,79265.28571428571
533,2024-06-13,성수,2호선,46618,51402,2026-01-27T07:42:50.75703+00:00,25.7,0.0,0.0,0.0,0,2024,6,13,3,0,0,98020,93566.0,64374.0,78825.28571428571
534,2024-06-14,성수,2호선,49404,54569,2026-01-27T07:42:50.988329+00:00,25.7,0.0,0.0,0.0,0,2024,6,14,4,0,0,103973,98020.0,96000.0,83631.85714285714
535,2024-06-15,성수,2호선,33382,38877,2026-01-27T07:42:51.211925+00:00,23.0,8.8,8.8,0.0,1,2024,6,15,5,1,0,72259,103973.0,63252.0,84770.85714285714
537,2024-06-17,성수,2호선,46282,50664,2026-01-27T07:42:51.694305+00:00,22.5,0.0,0.0,0.0,0,2024,6,17,0,0,0,96946,72259.0,52764.0,86057.57142857143
540,2024-06-20,성수,2호선,48023,52941,2026-01-27T07:42:52.389189+00:00,28.1,0.0,0.0,0.0,0,2024,6,20,3,0,0,100964,96946.0,89505.0,92369.28571428571
541,2024-06-21,성수,2호선,50907,56121,2026-01-27T07:42:52.615261+00:00,26.9,0.0,0.0,0.0,0,2024,6,21,4,0,0,107028,100964.0,92316.0,94006.28571428571
542,2024-06-22,성수,2호선,32450,36774,2026-01-27T07:42:52.83999+00:00,23.9,28.7,28.7,0.0,1,2024,6,22,5,1,0,69224,107028.0,93566.0,96108.0
543,2024-06-23,성수,2호선,28826,32720,2026-01-27T07:42:53.061869+00:00,24.3,8.7,8.7,0.0,1,2024,6,23,6,1,0,61546,69224.0,98020.0,92630.57142857143
544,2024-06-24,성수,2호선,45943,50517,2026-01-27T07:42:53.290011+00:00,22.9,12.7,12.7,0.0,1,2024,6,24,0,0,0,96460,61546.0,103973.0,87420.0
545,2024-06-25,성수,2호선,47687,52473,2026-01-27T07:42:53.52336+00:00,21.0,0.2,0.2,0.0,1,2024,6,25,1,0,0,100160,96460.0,72259.0,86346.71428571429
546,2024-06-26,성수,2호선,47568,52062,2026-01-27T07:42:53.744853+00:00,22.3,0.3,0.3,0.0,1,2024,6,26,2,0,0,99630,100160.0,96946.0,90332.57142857143
547,2024-06-27,성수,2호선,47403,52431,2026-01-27T07:42:53.965625+00:00,24.3,0.0,0.0,0.0,0,2024,6,27,3,0,0,99834,99630.0,100964.0,90716.0
549,2024-06-29,성수,2호선,34245,38064,2026-01-27T07:42:54.423449+00:00,25.4,36.9,36.9,0.0,1,2024,6,29,5,1,0,72309,99834.0,107028.0,90554.57142857143
550,2024-06-30,성수,2호선,21988,24603,2026-01-27T07:42:54.654646+00:00,23.1,4.4,4.4,0.0,1,2024,6,30,6,1,0,46591,72309.0,69224.0,85594.71428571429
551,2024-07-01,성수,2호선,44577,48653,2026-01-27T07:42:54.881736+00:00,24.3,0.1,0.1,0.0,1,2024,7,1,0,0,0,93230,46591.0,61546.0,82361.42857142857
552,2024-07-02,성수,2호선,41660,44987,2026-01-27T07:42:55.109552+00:00,23.4,53.1,53.1,0.0,1,2024,7,2,1,0,0,86647,93230.0,96460.0,86887.71428571429
553,2024-07-03,성수,2호선,46950,51630,2026-01-27T07:42:55.345792+00:00,24.5,5.1,5.1,0.0,1,2024,7,3,2,0,0,98580,86647.0,100160.0,85485.85714285714
554,2024-07-04,성수,2호선,46811,50871,2026-01-27T07:42:55.572987+00:00,25.3,1.5,1.5,0.0,1,2024,7,4,3,0,0,97682,98580.0,99630.0,85260.14285714286
555,2024-07-05,성수,2호선,48527,53450,2026-01-27T07:42:55.808558+00:00,23.4,2.7,2.7,0.0,1,2024,7,5,4,0,0,101977,97682.0,99834.0,84981.85714285714
556,2024-07-06,성수,2호선,30179,33892,2026-01-27T07:42:56.032926+00:00,24.6,23.1,23.1,0.0,1,2024,7,6,5,1,0,64071,101977.0,72309.0,85288.0
557,2024-07-07,성수,2호선,24675,26878,2026-01-27T07:42:56.256256+00:00,23.6,13.9,13.9,0.0,1,2024,7,7,6,1,0,51553,64071.0,46591.0,84111.14285714286
558,2024-07-08,성수,2호선,43387,46613,2026-01-27T07:42:56.477242+00:00,23.5,37.7,37.7,0.0,1,2024,7,8,0,0,0,90000,51553.0,93230.0,84820.0
559,2024-07-09,성수,2호선,45913,50310,2026-01-27T07:42:56.702206+00:00,23.5,14.4,14.4,0.0,1,2024,7,9,1,0,0,96223,90000.0,86647.0,84358.57142857143
560,2024-07-10,성수,2호선,47433,51630,2026-01-27T07:42:56.934848+00:00,25.9,16.4,16.4,0.0,1,2024,7,10,2,0,0,99063,96223.0,98580.0,85726.57142857143
561,2024-07-11,성수,2호선,48055,52716,2026-01-27T07:42:57.164679+00:00,24.0,0.8,0.8,0.0,1,2024,7,11,3,0,0,100771,99063.0,97682.0,85795.57142857143
562,2024-07-12,성수,2호선,49691,54509,2026-01-27T07:42:57.382902+00:00,24.9,0.2,0.2,0.0,1,2024,7,12,4,0,0,104200,100771.0,101977.0,86236.85714285714
563,2024-07-13,성수,2호선,35128,40125,2026-01-27T07:42:57.600967+00:00,26.3,2.8,2.8,0.0,1,2024,7,13,5,1,0,75253,104200.0,64071.0,86554.42857142857
564,2024-07-14,성수,2호선,27727,30987,2026-01-27T07:42:57.832692+00:00,26.2,0.3,0.3,0.0,1,2024,7,14,6,1,0,58714,75253.0,51553.0,88151.85714285714
565,2024-07-15,성수,2호선,46466,50873,2026-01-27T07:42:58.061329+00:00,26.8,0.2,0.2,0.0,1,2024,7,15,0,0,0,97339,58714.0,90000.0,89174.85714285714
566,2024-07-16,성수,2호선,47216,50851,2026-01-27T07:42:58.299172+00:00,25.7,23.7,23.7,0.0,1,2024,7,16,1,0,0,98067,97339.0,96223.0,90223.28571428571
568,2024-07-18,성수,2호선,43517,47896,2026-01-27T07:42:58.779783+00:00,24.6,54.9,54.9,0.0,1,2024,7,18,3,0,0,91413,98067.0,99063.0,90486.71428571429
569,2024-07-19,성수,2호선,50095,55486,2026-01-27T07:42:59.011321+00:00,25.6,1.3,1.3,0.0,1,2024,7,19,4,0,0,105581,91413.0,100771.0,89393.85714285714
570,2024-07-20,성수,2호선,31993,36144,2026-01-27T07:42:59.244092+00:00,25.6,27.2,27.2,0.0,1,2024,7,20,5,1,0,68137,105581.0,104200.0,90081.0
571,2024-07-21,성수,2호선,25096,27934,2026-01-27T07:42:59.467237+00:00,25.9,8.6,8.6,0.0,1,2024,7,21,6,1,0,53030,68137.0,75253.0,84929.14285714286
572,2024-07-22,성수,2호선,46559,50733,2026-01-27T07:42:59.704182+00:00,26.6,27.0,27.0,0.0,1,2024,7,22,0,0,0,97292,53030.0,58714.0,81754.42857142857
573,2024-07-23,성수,2호선,47334,51573,2026-01-27T07:42:59.921268+00:00,25.4,21.9,21.9,0.0,1,2024,7,23,1,0,0,98907,97292.0,97339.0,87265.57142857143
574,2024-07-24,성수,2호선,48460,52823,2026-01-27T07:43:00.152953+00:00,26.2,5.3,5.3,0.0,1,2024,7,24,2,0,0,101283,98907.0,98067.0,87489.57142857143
575,2024-07-25,성수,2호선,48100,52375,2026-01-27T07:43:00.397777+00:00,27.4,7.2,7.2,0.0,1,2024,7,25,3,0,0,100475,101283.0,91413.0,87949.0
576,2024-07-26,성수,2호선,48629,52650,2026-01-27T07:43:00.630118+00:00,27.7,16.3,16.3,0.0,1,2024,7,26,4,0,0,101279,100475.0,105581.0,89243.57142857143
577,2024-07-27,성수,2호선,29694,35477,2026-01-27T07:43:00.8525+00:00,27.3,35.7,35.7,0.0,1,2024,7,27,5,1,0,65171,101279.0,68137.0,88629.0
578,2024-07-28,성수,2호선,25045,27054,2026-01-27T07:43:01.083079+00:00,28.2,0.6,0.6,0.0,1,2024,7,28,6,1,0,52099,65171.0,53030.0,88205.28571428571
579,2024-07-29,성수,2호선,44079,47709,2026-01-27T07:43:01.308883+00:00,26.9,1.4,1.4,0.0,1,2024,7,29,0,0,0,91788,52099.0,97292.0,88072.28571428571
580,2024-07-30,성수,2호선,46080,50267,2026-01-27T07:43:01.55492+00:00,27.3,1.1,1.1,0.0,1,2024,7,30,1,0,0,96347,91788.0,98907.0,87286.0
581,2024-07-31,성수,2호선,45142,49117,2026-01-27T07:43:01.77641+00:00,27.9,0.5,0.5,0.0,1,2024,7,31,2,0,0,94259,96347.0,101283.0,86920.28571428571
582,2024-08-01,성수,2호선,45092,48977,2026-01-27T07:43:02.578986+00:00,28.6,1.7,1.7,0.0,1,2024,8,1,3,0,0,94069,94259.0,100475.0,85916.85714285714
583,2024-08-02,성수,2호선,43891,48014,2026-01-27T07:43:02.810069+00:00,27.9,4.6,4.6,0.0,1,2024,8,2,4,0,0,91905,94069.0,101279.0,85001.71428571429
584,2024-08-03,성수,2호선,27405,31221,2026-01-27T07:43:03.037926+00:00,28.4,2.3,2.3,0.0,1,2024,8,3,5,1,0,58626,91905.0,65171.0,83662.57142857143
585,2024-08-04,성수,2호선,20947,23124,2026-01-27T07:43:03.264033+00:00,29.4,0.0,0.0,0.0,0,2024,8,4,6,1,0,44071,58626.0,52099.0,82727.57142857143
587,2024-08-06,성수,2호선,43095,46784,2026-01-27T07:43:03.713734+00:00,28.1,1.5,1.5,0.0,1,2024,8,6,1,0,0,89879,44071.0,91788.0,81580.71428571429
588,2024-08-07,성수,2호선,43818,47391,2026-01-27T07:43:03.955188+00:00,27.6,1.5,1.5,0.0,1,2024,8,7,2,0,0,91209,89879.0,96347.0,81308.0
589,2024-08-08,성수,2호선,44213,48315,2026-01-27T07:43:04.178543+00:00,26.8,3.0,3.0,0.0,1,2024,8,8,3,0,0,92528,91209.0,94259.0,80574.0
590,2024-08-09,성수,2호선,45330,48885,2026-01-27T07:43:04.420948+00:00,27.5,0.0,0.0,0.0,0,2024,8,9,4,0,0,94215,92528.0,94069.0,80326.71428571429
591,2024-08-10,성수,2호선,28094,31621,2026-01-27T07:43:04.643543+00:00,28.2,0.2,0.2,0.0,1,2024,8,10,5,1,0,59715,94215.0,91905.0,80347.57142857143
592,2024-08-11,성수,2호선,23256,25807,2026-01-27T07:43:04.898767+00:00,29.0,0.4,0.4,0.0,1,2024,8,11,6,1,0,49063,59715.0,58626.0,75749.0
593,2024-08-12,성수,2호선,44688,48876,2026-01-27T07:43:05.125553+00:00,29.2,0.3,0.3,0.0,1,2024,8,12,0,0,0,93564,49063.0,44071.0,74382.85714285714
594,2024-08-13,성수,2호선,46574,50734,2026-01-27T07:43:05.354676+00:00,29.3,0.8,0.8,0.0,1,2024,8,13,1,0,0,97308,93564.0,89879.0,81453.28571428571
595,2024-08-14,성수,2호선,46934,51255,2026-01-27T07:43:05.575445+00:00,28.9,0.5,0.5,0.0,1,2024,8,14,2,0,0,98189,97308.0,91209.0,82514.57142857143
596,2024-08-15,성수,2호선,26653,29772,2026-01-27T07:43:05.803325+00:00,28.5,3.8,3.8,0.0,1,2024,8,15,3,0,1,56425,98189.0,92528.0,83511.71428571429
597,2024-08-16,성수,2호선,42997,46657,2026-01-27T07:43:06.036306+00:00,28.9,0.1,0.1,0.0,1,2024,8,16,4,0,0,89654,56425.0,94215.0,78354.14285714286
598,2024-08-17,성수,2호선,27573,31041,2026-01-27T07:43:06.257455+00:00,28.9,0.9,0.9,0.0,1,2024,8,17,5,1,0,58614,89654.0,59715.0,77702.57142857143
599,2024-08-18,성수,2호선,21531,23271,2026-01-27T07:43:06.490338+00:00,27.7,12.3,12.3,0.0,1,2024,8,18,6,1,0,44802,58614.0,49063.0,77545.28571428571
600,2024-08-19,성수,2호선,43149,46275,2026-01-27T07:43:06.730479+00:00,28.6,2.2,2.2,0.0,1,2024,8,19,0,0,0,89424,44802.0,93564.0,76936.57142857143
601,2024-08-20,성수,2호선,44991,48664,2026-01-27T07:43:06.970422+00:00,29.5,4.0,4.0,0.0,1,2024,8,20,1,0,0,93655,89424.0,97308.0,76345.14285714286
602,2024-08-21,성수,2호선,43322,47282,2026-01-27T07:43:07.199389+00:00,26.8,69.6,69.6,0.0,1,2024,8,21,2,0,0,90604,93655.0,98189.0,75823.28571428571
603,2024-08-22,성수,2호선,45440,49536,2026-01-27T07:43:07.432454+00:00,27.7,4.7,4.7,0.0,1,2024,8,22,3,0,0,94976,90604.0,56425.0,74739.71428571429
604,2024-08-23,성수,2호선,48155,52425,2026-01-27T07:43:07.655138+00:00,26.5,3.0,3.0,0.0,1,2024,8,23,4,0,0,100580,94976.0,89654.0,80247.0
606,2024-08-25,성수,2호선,26172,28773,2026-01-27T07:43:08.115178+00:00,27.1,0.3,0.3,0.0,1,2024,8,25,6,1,0,54945,100580.0,58614.0,81807.85714285714
607,2024-08-26,성수,2호선,44785,48801,2026-01-27T07:43:08.3488+00:00,26.5,2.1,2.1,0.0,1,2024,8,26,0,0,0,93586,54945.0,44802.0,81283.71428571429
608,2024-08-27,성수,2호선,46881,51528,2026-01-27T07:43:08.585119+00:00,24.6,1.7,1.7,0.0,1,2024,8,27,1,0,0,98409,93586.0,89424.0,88252.85714285714
609,2024-08-28,성수,2호선,47237,51834,2026-01-27T07:43:08.813779+00:00,26.3,0.0,0.0,0.0,0,2024,8,28,2,0,0,99071,98409.0,93655.0,89536.42857142857
610,2024-08-29,성수,2호선,47844,52793,2026-01-27T07:43:09.048135+00:00,26.1,0.0,0.0,0.0,0,2024,8,29,3,0,0,100637,99071.0,90604.0,90310.14285714286
611,2024-08-30,성수,2호선,49209,54453,2026-01-27T07:43:09.285229+00:00,26.2,0.0,0.0,0.0,0,2024,8,30,4,0,0,103662,100637.0,94976.0,91743.42857142857
612,2024-08-31,성수,2호선,32891,38100,2026-01-27T07:43:09.521109+00:00,25.0,0.0,0.0,0.0,0,2024,8,31,5,1,0,70991,103662.0,100580.0,92984.28571428571
613,2024-09-01,성수,2호선,25427,28776,2026-01-27T07:43:09.749458+00:00,25.0,0.0,0.0,0.0,0,2024,9,1,6,1,0,54203,70991.0,54945.0,88757.28571428571
614,2024-09-02,성수,2호선,44458,48772,2026-01-27T07:43:09.9704+00:00,22.8,14.8,14.8,0.0,1,2024,9,2,0,0,0,93230,54203.0,93586.0,88651.28571428571
615,2024-09-03,성수,2호선,47023,51321,2026-01-27T07:43:10.195264+00:00,24.4,0.0,0.0,0.0,0,2024,9,3,1,0,0,98344,93230.0,98409.0,88600.42857142857
616,2024-09-04,성수,2호선,47273,51995,2026-01-27T07:43:10.413974+00:00,24.9,0.0,0.0,0.0,0,2024,9,4,2,0,0,99268,98344.0,99071.0,88591.14285714286
617,2024-09-05,성수,2호선,46841,51383,2026-01-27T07:43:10.660144+00:00,25.0,1.2,1.2,0.0,1,2024,9,5,3,0,0,98224,99268.0,100637.0,88619.28571428571
618,2024-09-06,성수,2호선,52462,57943,2026-01-27T07:43:10.88897+00:00,23.8,2.3,2.3,0.0,1,2024,9,6,4,0,0,110405,98224.0,103662.0,88274.57142857143
619,2024-09-07,성수,2호선,38086,44333,2026-01-27T07:43:11.106614+00:00,24.7,1.4,1.4,0.0,1,2024,9,7,5,1,0,82419,110405.0,70991.0,89237.85714285714
620,2024-09-08,성수,2호선,29768,33397,2026-01-27T07:43:11.331762+00:00,25.0,0.0,0.0,0.0,0,2024,9,8,6,1,0,63165,82419.0,54203.0,90870.42857142857
621,2024-09-09,성수,2호선,45014,49151,2026-01-27T07:43:11.555273+00:00,27.0,0.0,0.0,0.0,0,2024,9,9,0,0,0,94165,63165.0,93230.0,92150.71428571429
622,2024-09-10,성수,2호선,46962,51330,2026-01-27T07:43:11.776271+00:00,27.6,0.2,0.2,0.0,1,2024,9,10,1,0,0,98292,94165.0,98344.0,92284.28571428571
623,2024-09-11,성수,2호선,45593,49945,2026-01-27T07:43:11.995873+00:00,27.5,2.7,2.7,0.0,1,2024,9,11,2,0,0,95538,98292.0,99268.0,92276.85714285714
625,2024-09-13,성수,2호선,46763,50237,2026-01-27T07:43:12.458438+00:00,25.2,12.6,12.6,0.0,1,2024,9,13,4,0,0,97000,95538.0,98224.0,91744.0
626,2024-09-14,성수,2호선,29042,32625,2026-01-27T07:43:12.685777+00:00,26.1,2.3,2.3,0.0,1,2024,9,14,5,1,0,61667,97000.0,110405.0,91569.14285714286
627,2024-09-15,성수,2호선,24813,28314,2026-01-27T07:43:12.923046+00:00,25.4,1.0,1.0,0.0,1,2024,9,15,6,1,0,53127,61667.0,82419.0,84606.57142857143
628,2024-09-16,성수,2호선,18431,21152,2026-01-27T07:43:13.145454+00:00,25.6,0.5,0.5,0.0,1,2024,9,16,0,0,1,39583,53127.0,63165.0,80422.0
629,2024-09-17,성수,2호선,11944,14331,2026-01-27T07:43:13.377236+00:00,27.6,7.4,7.4,0.0,1,2024,9,17,1,0,1,26275,39583.0,94165.0,77053.14285714286
630,2024-09-18,성수,2호선,19338,21818,2026-01-27T07:43:13.618558+00:00,27.0,10.1,10.1,0.0,1,2024,9,18,2,0,1,41156,26275.0,98292.0,67354.57142857143
631,2024-09-19,성수,2호선,41022,44615,2026-01-27T07:43:13.861749+00:00,26.8,0.8,0.8,0.0,1,2024,9,19,3,0,0,85637,41156.0,95538.0,59192.28571428572
632,2024-09-20,성수,2호선,44791,47745,2026-01-27T07:43:14.094147+00:00,24.5,53.0,53.0,0.0,1,2024,9,20,4,0,0,92536,85637.0,97000.0,57777.857142857145
633,2024-09-21,성수,2호선,33546,39018,2026-01-27T07:43:14.323572+00:00,19.3,18.5,18.5,0.0,1,2024,9,21,5,1,0,72564,92536.0,61667.0,57140.142857142855
634,2024-09-22,성수,2호선,29164,33509,2026-01-27T07:43:14.576084+00:00,19.8,0.0,0.0,0.0,0,2024,9,22,6,1,0,62673,72564.0,53127.0,58696.857142857145
635,2024-09-23,성수,2호선,47304,51836,2026-01-27T07:43:14.824101+00:00,19.0,0.0,0.0,0.0,0,2024,9,23,0,0,0,99140,62673.0,39583.0,60060.57142857143
636,2024-09-24,성수,2호선,47521,52955,2026-01-27T07:43:15.069944+00:00,18.5,0.0,0.0,0.0,0,2024,9,24,1,0,0,100476,99140.0,26275.0,68568.71428571429
637,2024-09-25,성수,2호선,48836,53435,2026-01-27T07:43:15.306585+00:00,20.8,0.7,0.7,0.0,1,2024,9,25,2,0,0,102271,100476.0,41156.0,79168.85714285714
638,2024-09-26,성수,2호선,50226,55335,2026-01-27T07:43:15.538152+00:00,21.6,3.3,3.3,0.0,1,2024,9,26,3,0,0,105561,102271.0,85637.0,87899.57142857143
